,archive clbs,,,,,,,,,,,
uuid,tempid,title,WE HAVE?,original source,,format,product link,,,,,other links
,,,,,,,,,,,,
,,https://veritaspub.com/lecture-series-2002-2011/,,,,,,,,,,
,,Series 2002: The Way to God,,,,,,,,,,
,,,,,,,,,,,,
,LS200605_1,A Review of the Work (Sep 2006) DVD01,✅,veritas,,,https://veritaspub.com/product/2006-09-a-review-of-the-work-sept-2006/,,,,,
,LS200605_2,A Review of the Work (Sep 2006) DVD02,✅,veritas,,,https://veritaspub.com/product/2006-09-a-review-of-the-work-sept-2006/,,,,,
,LS200605_3,A Review of the Work (Sep 2006) DVD03,✅,veritas,,,https://veritaspub.com/product/2006-09-a-review-of-the-work-sept-2006/,,,,,
,LS200606_1,Spiritual Practice and Daily Life (Oct 2006) DVD01,✅,veritas,,,https://veritaspub.com/product/2006-10-spiritual-practice-and-daily-life-oct-2006/,,,,,
,LS200606_2,Spiritual Practice and Daily Life (Oct 2006) DVD02,✅,veritas,,,https://veritaspub.com/product/2006-10-spiritual-practice-and-daily-life-oct-2006/,,,,,
,LS200606_3,Spiritual Practice and Daily Life (Oct 2006) DVD03,✅,veritas,,,https://veritaspub.com/product/2006-10-spiritual-practice-and-daily-life-oct-2006/,,,,,
,LS200607_1,Live Your Life Like a Prayer (Nov 2006) DVD01,✅,veritas,,,https://veritaspub.com/product/2006-11-live-your-life-like-a-prayer-nov-2006/,,,,,
,LS200607_2,Live Your Life Like a Prayer (Nov 2006) DVD02,✅,veritas,,,https://veritaspub.com/product/2006-11-live-your-life-like-a-prayer-nov-2006/,,,,,
,LS200607_3,Live Your Life Like a Prayer (Nov 2006) DVD03,✅,veritas,,,https://veritaspub.com/product/2006-11-live-your-life-like-a-prayer-nov-2006/,,,,,
,LS200608_1,Is the Miraculous Real? (Dec 2006) DVD01,✅,veritas,,,https://veritaspub.com/product/2006-12-is-the-miraculous-real-dec-2006/,,,,,
,LS200608_2,Is the Miraculous Real? (Dec 2006) DVD02,✅,veritas,,,https://veritaspub.com/product/2006-12-is-the-miraculous-real-dec-2006/,,,,,
,LS200608_3,Is the Miraculous Real? (Dec 2006) DVD03,✅,veritas,,,https://veritaspub.com/product/2006-12-is-the-miraculous-real-dec-2006/,,,,,
,,Series 2007: Spiritual Reality & Modern Man,,,,,,,,,,
,LS200701_1,God vs Science: Limits of the Mind (Feb 2007) DVD01,✅,veritas,,,https://veritaspub.com/product/2007-02-god-vs-science-limits-of-the-mind-feb-2007/,,,,,
,LS200701_2,God vs Science: Limits of the Mind (Feb 2007) DVD02,✅,veritas,,,https://veritaspub.com/product/2007-02-god-vs-science-limits-of-the-mind-feb-2007/,,,,,
,LS200701_3,God vs Science: Limits of the Mind (Feb 2007) DVD03,✅,veritas,,,https://veritaspub.com/product/2007-02-god-vs-science-limits-of-the-mind-feb-2007/,,,,,
,LS200702_1,Relativism vs Reality (Apr 2007) DVD01,✅,veritas,,,,,,,,
,LS200702_2,Relativism vs Reality (Apr 2007) DVD02,✅,veritas,,,,,,,,
,LS200702_3,Relativism vs Reality (Apr 2007) DVD03,✅,veritas,,,,,,,,
,LS200703_1,What is 'Real'? (Jun 2007) DVD01,✅,veritas,,,https://veritaspub.com/product/2007-06-what-is-real-june-2007/,,,,,
,LS200703_2,What is 'Real'? (Jun 2007) DVD02,✅,veritas,,,https://veritaspub.com/product/2007-06-what-is-real-june-2007/,,,,,
,LS200703_3,What is 'Real'? (Jun 2007) DVD03,✅,veritas,,,https://veritaspub.com/product/2007-06-what-is-real-june-2007/,,,,,
,LS200704_1,What is Truth? The Absolute (Jul 2007) DVD01,✅,veritas,,,https://veritaspub.com/product/2007-07-what-is-truth-the-absolute-july-2007/,,,,,
,LS200704_2,What is Truth? The Absolute (Jul 2007) DVD02,✅,veritas,,,https://veritaspub.com/product/2007-07-what-is-truth-the-absolute-july-2007/,,,,,
,LS200704_3,What is Truth? The Absolute (Jul 2007) DVD03,✅,veritas,,,https://veritaspub.com/product/2007-07-what-is-truth-the-absolute-july-2007/,,,,,
,LS200705_1,The Human Dilemma (Aug 2007) DVD01,✅,veritas,,,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,,,,,
,LS200705_2,The Human Dilemma (Aug 2007) DVD02,✅,veritas,,,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,,,,,
,LS200705_3,The Human Dilemma (Aug 2007) DVD03,✅,veritas,,,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,,,,,
,LS200706_1,A Review of the Work (Sep 2007) DVD01,✅,veritas,,,https://veritaspub.com/product/2007-09-a-review-of-the-work/,,,,,
,LS200706_2,A Review of the Work (Sep 2007) DVD02,✅,veritas,,,https://veritaspub.com/product/2007-09-a-review-of-the-work/,,,,,
,LS200706_3,A Review of the Work (Sep 2007) DVD03,✅,veritas,,,https://veritaspub.com/product/2007-09-a-review-of-the-work/,,,,,
,LS200707_1,Creation vs Evolution (Oct 2007) DVD01,✅,veritas,,,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,,,,,
,LS200707_2,Creation vs Evolution (Oct 2007) DVD02,✅,veritas,,,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,,,,,
,LS200707_3,Creation vs Evolution (Oct 2007) DVD03,✅,veritas,,,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,,,,,
,LS200708_1,Spiritual Survival: Realization of Reality (Nov 2007) DVD01,✅,veritas,,,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,,,,,
,LS200708_2,Spiritual Survival: Realization of Reality (Nov 2007) DVD02,✅,veritas,,,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,,,,,
,LS200708_3,Spiritual Survival: Realization of Reality (Nov 2007) DVD03,✅,veritas,,,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,,,,,
,LS200709_1,Experiential Reality: The Mystic (Dec 2007) DVD01,✅,veritas,,,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,,,,,
,LS200709_2,Experiential Reality: The Mystic (Dec 2007) DVD02,✅,veritas,,,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,,,,,
,LS200709_3,Experiential Reality: The Mystic (Dec 2007) DVD03,✅,veritas,,,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,,,,,
,,Series 2008: Advanced Spiritual Awareness,,,,,,,,,,
,LS200801_1,Spirituality: Reason and Faith (Jan 2008) DVD01,✅,veritas,,,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,,,,,
